,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,20-01-24,23:00:01,2.5,81.0,0,0.0,33.23,15.0,2.9,12.8,2428,Weather Station,allpress
1,21-01-24,00:00:02,2.7,76.0,0,0.0,32.03,14.0,2.9,12.8,2428,Weather Station,allpress
2,21-01-24,01:00:01,3.1,71.3,0,0.0,37.23,18.25,2.9,12.8,2428,Weather Station,allpress
3,21-01-24,02:00:01,2.9,76.2,0,0.0,36.28,17.5,2.9,12.8,2428,Weather Station,allpress
4,21-01-24,03:00:01,2.8,88.5,0,0.0,41.7,20.75,2.9,12.8,2428,Weather Station,allpress
5,21-01-24,04:00:01,2.9,100.0,0,0.0,43.45,21.5,3.0,12.8,2428,Weather Station,allpress
6,21-01-24,05:00:01,3.8,99.2,0,0.0,43.7,19.0,3.0,12.8,2428,Weather Station,allpress
7,21-01-24,06:00:02,4.4,100.0,0,0.0,39.0,20.0,3.0,12.8,2428,Weather Station,allpress
8,21-01-24,07:00:01,5.0,100.0,0,0.0,31.8,16.5,3.1,12.8,2428,Weather Station,allpress
9,21-01-24,08:00:01,5.5,100.0,0,2.44,31.05,15.75,3.1,12.8,2428,Weather Station,allpress
10,21-01-24,09:00:01,5.9,100.0,0,97.6,30.6,14.0,3.2,12.9,2428,Weather Station,allpress
11,21-01-24,10:00:02,7.4,100.0,0,158.6,26.05,13.25,3.3,13.1,2428,Weather Station,allpress
12,21-01-24,11:00:01,9.3,90.3,0,217.16,38.7,21.5,3.4,13.2,2428,Weather Station,allpress
13,21-01-24,12:00:01,10.0,86.0,0,192.76,39.9,20.75,3.5,13.3,2428,Weather Station,allpress
14,21-01-24,13:00:01,10.2,88.9,0,341.6,37.98,18.25,3.6,13.7,2428,Weather Station,allpress
15,21-01-24,14:00:01,10.9,83.0,0,222.04,47.65,23.25,3.8,13.4,2428,Weather Station,allpress
16,21-01-24,15:00:01,10.7,83.2,0,82.96,49.3,24.0,3.9,13.1,2428,Weather Station,allpress
17,21-01-24,16:00:01,10.8,82.8,0,24.4,50.43,26.5,4.1,13.1,2428,Weather Station,allpress
18,21-01-24,17:00:02,10.7,83.5,0,0.0,53.95,29.0,4.3,13.0,2428,Weather Station,allpress
19,21-01-24,18:00:01,10.7,88.0,0,0.0,58.25,30.0,4.4,13.0,2428,Weather Station,allpress
20,21-01-24,19:00:01,10.7,86.5,0,0.0,63.73,34.0,4.4,12.9,2428,Weather Station,allpress
21,21-01-24,20:00:01,11.1,83.1,0,0.0,65.15,31.5,4.6,12.9,2428,Weather Station,allpress
