"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"19-03-23","08:00:01","5.9","97.3","0","295.24","20.5","10.75","7","013.7","2428","Weather Station","allpress"
"19-03-23","09:00:01","7","93.4","0","590.48","26.7","15","7","013.8","2428","Weather Station","allpress"
"19-03-23","10:00:01","8.8","85.4","0","1234.64","27.43","13.25","7","013.8","2428","Weather Station","allpress"
"19-03-23","11:00:01","8.6","84.5","0","531.92","21.05","11.5","7","013.8","2428","Weather Station","allpress"
"19-03-23","12:00:01","9.2","78.7","0","392.84","21.4","10.75","7","013.8","2428","Weather Station","allpress"
"19-03-23","13:00:01","10.1","73.6","0","370.88","20.45","10","7.1","013.8","2428","Weather Station","allpress"
"19-03-23","14:00:01","10.6","70.6","0","358.68","18.53","12.5","7.2","013.8","2428","Weather Station","allpress"
"19-03-23","15:00:01","10.9","69.7","0","336.72","18.25","10","7.2","013.8","2428","Weather Station","allpress"
"19-03-23","16:00:01","11","65.8","0","273.28","21.43","12.5","7.3","013.8","2428","Weather Station","allpress"
"19-03-23","17:00:01","9.1","66.9","0","117.12","23.28","11.5","7.3","013.4","2428","Weather Station","allpress"
"19-03-23","18:00:01","7.6","79.5","0","14.64","15.03","8.25","7.3","013.1","2428","Weather Station","allpress"
"19-03-23","19:00:01","6.2","94.7","0","0","2.28","3.25","7.3","013.1","2428","Weather Station","allpress"
"19-03-23","20:00:01","5.5","100","0","0","0","0","7.2","013.1","2428","Weather Station","allpress"
"19-03-23","21:00:01","5.2","100","0","0","0.45","3.25","7.2","013.0","2428","Weather Station","allpress"
"19-03-23","22:00:01","6.1","94.8","0","0","11.23","7.5","7","013.0","2428","Weather Station","allpress"
"19-03-23","23:00:01","6.7","95.4","0","0","13.23","6.5","6.9","013.0","2428","Weather Station","allpress"
"20-03-23","00:00:01","6.7","92.1","0","0","15.2","7.5","6.9","013.0","2428","Weather Station","allpress"
"20-03-23","01:00:01","6.6","91.2","0","0","15.3","9","6.9","013.0","2428","Weather Station","allpress"
"20-03-23","02:00:01","6.3","87.6","0","0","19.25","10","6.8","013.0","2428","Weather Station","allpress"
"20-03-23","03:00:01","6.3","88","0","0","20.65","10","6.8","012.9","2428","Weather Station","allpress"
"20-03-23","04:00:01","6.3","90","0","0","20.35","10","6.8","012.9","2428","Weather Station","allpress"
"20-03-23","05:00:01","6.3","94.1","0","0","17.98","10","6.7","012.9","2428","Weather Station","allpress"
"20-03-23","06:00:01","6.1","100","1","0","16.33","7.5","6.7","012.9","2428","Weather Station","allpress"
"20-03-23","07:00:01","7.4","100","0","51.24","19.5","10","6.7","012.9","2428","Weather Station","allpress"
"20-03-23","08:00:01","8.3","100","0","78.08","24.55","16.5","6.7","012.9","2428","Weather Station","allpress"
"20-03-23","09:00:01","9","100","0","141.52","27.75","14","6.7","013.2","2428","Weather Station","allpress"
"20-03-23","10:00:01","9.4","100","1","219.6","25","12.5","6.8","013.4","2428","Weather Station","allpress"
"20-03-23","11:00:01","11.5","99.8","0","736.88","23.3","16.5","6.8","013.8","2428","Weather Station","allpress"
"20-03-23","12:00:01","12.4","91.8","0","312.32","28.15","17.5","7","013.8","2428","Weather Station","allpress"
"20-03-23","13:00:01","12.9","90.1","0","226.92","24.1","11.5","7.2","013.7","2428","Weather Station","allpress"
"20-03-23","14:00:01","14.9","85.2","0","734.44","29.33","18.25","7.3","013.8","2428","Weather Station","allpress"
"20-03-23","15:00:01","14.6","85","0","412.36","28.45","13.25","7.5","013.8","2428","Weather Station","allpress"
"20-03-23","16:00:01","13.8","86.5","0","263.52","27.5","15","7.7","013.8","2428","Weather Station","allpress"
"20-03-23","17:00:01","12.5","92.8","0","39.04","26.08","14","7.8","013.2","2428","Weather Station","allpress"
"20-03-23","18:00:01","11.7","97.9","0","4.88","21.55","12.5","7.9","013.1","2428","Weather Station","allpress"
"20-03-23","19:00:01","11","100","1","0","16.25","10","8","013.1","2428","Weather Station","allpress"
"20-03-23","20:00:01","10.8","100","0","0","14.43","10.75","8","013.1","2428","Weather Station","allpress"
"20-03-23","21:00:01","10.2","100","0","0","26.03","14","8","013.1","2428","Weather Station","allpress"
"20-03-23","22:00:01","9.8","100","1","0","26.3","14","8.1","013.0","2428","Weather Station","allpress"
"20-03-23","23:00:01","9.3","100","0","0","24","10.75","8.1","013.0","2428","Weather Station","allpress"
"21-03-23","00:00:01","9","100","1","0","17.45","9","8.1","013.0","2428","Weather Station","allpress"
"21-03-23","01:00:01","9","100","0","0","21.6","11.5","8","013.0","2428","Weather Station","allpress"
"21-03-23","02:00:01","8.9","100","0","0","21.58","10.75","8","012.9","2428","Weather Station","allpress"
"21-03-23","03:00:01","8.5","100","0","0","20.4","10.75","8","012.9","2428","Weather Station","allpress"
"21-03-23","04:00:01","9","100","0","0","24.6","14","7.9","012.9","2428","Weather Station","allpress"
"21-03-23","05:00:01","8.8","100","0","0","23.9","12.5","7.9","012.9","2428","Weather Station","allpress"
"21-03-23","06:00:01","8.4","100","0","0","22.58","13.25","7.8","012.9","2428","Weather Station","allpress"
"21-03-23","07:00:01","8.6","100","0","51.24","23.28","10.75","7.8","012.9","2428","Weather Station","allpress"
"21-03-23","08:00:01","9.4","100","0","239.12","27.03","13.25","7.8","013.4","2428","Weather Station","allpress"
"21-03-23","09:00:01","10.1","97.9","0","324.52","31.43","15","7.8","013.8","2428","Weather Station","allpress"
"21-03-23","10:00:01","12","87.5","0","597.8","35.18","17.5","7.8","013.8","2428","Weather Station","allpress"
"21-03-23","11:00:01","11.4","95","0","561.2","36.33","17.5","7.9","013.8","2428","Weather Station","allpress"
"21-03-23","12:00:01","13.6","84.1","0","431.88","37.53","18.25","8","013.8","2428","Weather Station","allpress"
"21-03-23","13:00:01","13.5","78.1","0","200.08","41.45","19","8.2","013.8","2428","Weather Station","allpress"
"21-03-23","14:00:01","14.7","69.8","0","856.44","39","24","8.3","013.8","2428","Weather Station","allpress"
"21-03-23","15:00:01","15.5","67.6","0","409.92","38.35","19","8.4","013.8","2428","Weather Station","allpress"
"21-03-23","16:00:01","14.8","61.8","0","370.88","44.2","22.5","8.5","013.8","2428","Weather Station","allpress"
"21-03-23","17:00:01","13.9","59.8","0","161.04","37.98","23.25","8.5","013.3","2428","Weather Station","allpress"
"21-03-23","18:00:01","10.8","75.3","0","19.52","20.03","15","8.6","013.2","2428","Weather Station","allpress"
"21-03-23","19:00:01","11","80.8","0","0","15.93","9","8.5","013.1","2428","Weather Station","allpress"
"21-03-23","20:00:01","11.1","86.3","0","0","20.3","14","8.5","013.1","2428","Weather Station","allpress"
"21-03-23","21:00:01","10.3","84","0","0","35.15","18.25","8.4","013.1","2428","Weather Station","allpress"
"21-03-23","22:00:01","9.6","88.1","0","0","31.33","19","8.4","013.1","2428","Weather Station","allpress"
"21-03-23","23:00:01","9.4","91","0","0","31.03","17.5","8.4","013.0","2428","Weather Station","allpress"
"22-03-23","00:00:01","9","96","0","0","32.55","17.5","8.3","013.0","2428","Weather Station","allpress"
"22-03-23","01:00:01","9.3","95.1","0","0","36.33","19","8.3","013.0","2428","Weather Station","allpress"
"22-03-23","02:00:01","9.8","91.2","0","0","37.65","17.5","8.2","013.0","2428","Weather Station","allpress"
"22-03-23","03:00:01","9.9","91","0","0","41.08","21.5","8.2","013.0","2428","Weather Station","allpress"
"22-03-23","04:00:01","10.2","91.4","0","0","42.93","21.5","8.2","013.0","2428","Weather Station","allpress"
"22-03-23","05:00:01","9.8","95.7","0","0","46.78","21.5","8.2","012.9","2428","Weather Station","allpress"
"22-03-23","06:00:01","10.1","95.8","0","0","45.4","22.5","8.2","012.9","2428","Weather Station","allpress"
"22-03-23","07:00:01","10.2","95.2","0","26.84","42.98","20.75","8.1","012.9","2428","Weather Station","allpress"
"22-03-23","08:00:01","10.3","99","0","197.64","34.43","15","8.2","013.1","2428","Weather Station","allpress"
"22-03-23","09:00:01","11.3","87","0","334.28","34.55","18.25","8.2","013.8","2428","Weather Station","allpress"
"22-03-23","10:00:01","11.4","81.4","0","339.16","34.23","15.75","8.2","013.8","2428","Weather Station","allpress"
"22-03-23","11:00:01","14.1","68.6","0","1015.04","34.48","17.5","8.3","013.8","2428","Weather Station","allpress"
"22-03-23","12:00:01","14.7","59.7","0","1005.28","42.98","21.5","8.4","013.8","2428","Weather Station","allpress"
"22-03-23","13:00:01","14.8","58.7","0","1202.92","42","20.75","8.4","013.8","2428","Weather Station","allpress"
"22-03-23","14:00:01","14.1","59.7","0","351.36","38.53","17.5","8.5","013.8","2428","Weather Station","allpress"
"22-03-23","15:00:01","14","56.9","0","351.36","37.1","20","8.6","013.8","2428","Weather Station","allpress"
"22-03-23","16:00:01","13","66.7","0","153.72","37.1","17.5","8.6","013.5","2428","Weather Station","allpress"
"22-03-23","17:00:01","12.5","69.8","0","129.32","38.85","18.25","8.6","013.5","2428","Weather Station","allpress"
"22-03-23","18:00:01","11.8","73.5","0","29.28","26.9","14","8.6","013.2","2428","Weather Station","allpress"
"22-03-23","19:00:01","10.1","81.8","0","0","25.75","14","8.6","013.1","2428","Weather Station","allpress"
"22-03-23","20:00:01","10.3","87.1","0","0","27.15","14","8.6","013.1","2428","Weather Station","allpress"
"22-03-23","21:00:01","10.2","89.2","0","0","31.98","16.5","8.5","013.1","2428","Weather Station","allpress"
"22-03-23","22:00:01","9.7","87.6","0","0","29.18","15","8.5","013.1","2428","Weather Station","allpress"
"22-03-23","23:00:01","10.1","86.7","0","0","34.4","17.5","8.4","013.0","2428","Weather Station","allpress"
"23-03-23","00:00:01","7.8","100","3","0","45.25","25","8.4","013.0","2428","Weather Station","allpress"
"23-03-23","01:00:01","7.9","96.9","1","0","42.33","25.75","8.4","013.0","2428","Weather Station","allpress"
"23-03-23","02:00:01","7.2","98.1","0","0","33.05","17.5","8.3","013.0","2428","Weather Station","allpress"
"23-03-23","03:00:01","6.8","98.5","0","0","31.28","23.25","8.2","013.0","2428","Weather Station","allpress"
"23-03-23","04:00:01","6.6","97","0","0","29.48","14","8.1","012.9","2428","Weather Station","allpress"
"23-03-23","05:00:01","6.2","97.5","0","0","26.93","13.25","8","012.9","2428","Weather Station","allpress"
"23-03-23","06:00:01","5.9","100","0","12.2","24.65","13.25","7.9","012.9","2428","Weather Station","allpress"
"23-03-23","07:00:01","6.7","97.3","0","300.12","22.3","10.75","7.8","013.8","2428","Weather Station","allpress"
"23-03-23","08:00:01","9","90.9","0","600.24","32.35","16.5","7.8","013.8","2428","Weather Station","allpress"
"23-03-23","09:00:01","10.8","86","0","817.4","41.45","20.75","7.7","013.8","2428","Weather Station","allpress"
"23-03-23","10:00:01","11.4","78","0","319.64","48.4","23.25","7.8","013.8","2428","Weather Station","allpress"
"23-03-23","11:00:01","13.3","72.8","0","1054.08","46.73","24","7.8","013.8","2428","Weather Station","allpress"
"23-03-23","12:00:01","13.6","73.2","0","763.72","44.4","20.75","7.9","013.8","2428","Weather Station","allpress"
"23-03-23","13:00:01","13","76.8","0","407.48","48.43","25.75","8","013.8","2428","Weather Station","allpress"
"23-03-23","14:00:01","14.6","68.7","0","783.24","52.68","24","8.2","013.8","2428","Weather Station","allpress"
"23-03-23","15:00:01","14.6","67.8","0","619.76","49.93","23.25","8.3","013.8","2428","Weather Station","allpress"
"23-03-23","16:00:01","13.1","71.5","0","244","45.28","24","8.4","013.8","2428","Weather Station","allpress"
"23-03-23","17:00:01","10.3","88.2","0","65.88","45.6","25","8.4","013.3","2428","Weather Station","allpress"
"23-03-23","18:00:02","9.5","98.2","0","2.44","31.43","16.5","8.4","013.1","2428","Weather Station","allpress"
"23-03-23","19:00:01","9.6","98","0","0","23.4","12.5","8.4","013.1","2428","Weather Station","allpress"
"23-03-23","20:00:01","9.5","100","0","0","26.43","16.5","8.4","013.1","2428","Weather Station","allpress"
"23-03-23","21:00:01","8.3","96.3","1","0","33.98","21.5","8.4","013.1","2428","Weather Station","allpress"
"23-03-23","22:00:01","7.4","100","0","0","18.48","18.25","8.4","013.0","2428","Weather Station","allpress"
"23-03-23","23:00:01","6.6","100","0","0","17.68","8.25","8.4","013.0","2428","Weather Station","allpress"
"24-03-23","00:00:01","6.8","100","0","0","21.95","15","8.3","013.0","2428","Weather Station","allpress"
"24-03-23","01:00:01","6.9","100","0","0","17.45","10","8.2","013.0","2428","Weather Station","allpress"
"24-03-23","02:00:01","7.4","98.1","0","0","27.75","15.75","8.1","013.0","2428","Weather Station","allpress"
"24-03-23","03:00:01","6.9","98.2","0","0","28","15","8","012.9","2428","Weather Station","allpress"
"24-03-23","04:00:01","6.6","97.4","0","0","26.7","14","7.9","012.9","2428","Weather Station","allpress"
"24-03-23","05:00:01","6.1","98.1","0","0","25.15","14","7.8","012.9","2428","Weather Station","allpress"
"24-03-23","06:00:01","5.3","100","0","17.08","25.33","18.25","7.8","012.9","2428","Weather Station","allpress"
"24-03-23","07:00:01","6.4","95.6","0","319.64","27.85","20","7.7","013.8","2428","Weather Station","allpress"
"24-03-23","08:00:01","8.7","89.1","0","610","28.2","14","7.7","013.8","2428","Weather Station","allpress"
"24-03-23","09:00:01","10.6","83.4","0","866.2","39.8","19","7.6","013.8","2428","Weather Station","allpress"
"24-03-23","10:00:01","11.9","73","0","1024.8","47.33","21.5","7.6","013.8","2428","Weather Station","allpress"
"24-03-23","11:00:01","11.8","66.4","0","407.48","53.58","27.5","7.7","013.8","2428","Weather Station","allpress"
"24-03-23","12:00:01","13.2","58.2","0","326.96","50.7","26.5","7.8","013.8","2428","Weather Station","allpress"
"24-03-23","13:00:01","13.1","61.5","0","448.96","45.28","22.5","7.8","013.8","2428","Weather Station","allpress"
"24-03-23","14:00:01","13.1","72.9","0","478.24","47.05","25.75","8","013.8","2428","Weather Station","allpress"
"24-03-23","15:00:01","12.3","69.3","0","190.32","38.58","22.5","8.1","013.8","2428","Weather Station","allpress"
"24-03-23","16:00:01","10.2","85.7","1","287.92","40.65","26.5","8.2","013.8","2428","Weather Station","allpress"
"24-03-23","17:00:01","11","76.2","0","224.48","42.78","21.5","8.3","013.8","2428","Weather Station","allpress"
"24-03-23","18:00:01","9.2","83.2","0","34.16","43.53","20.75","8.3","013.2","2428","Weather Station","allpress"
"24-03-23","19:00:01","8.4","88.2","0","0","34.05","15.75","8.3","013.1","2428","Weather Station","allpress"
"24-03-23","20:00:01","7.9","88.2","0","0","33.45","15.75","8.2","013.1","2428","Weather Station","allpress"
"24-03-23","21:00:01","7.4","91.2","0","0","32.8","19","8.1","013.1","2428","Weather Station","allpress"
"24-03-23","22:00:01","7.8","92.6","0","0","27.8","16.5","8","013.0","2428","Weather Station","allpress"
"24-03-23","23:00:01","7.5","91.4","0","0","34.5","18.25","7.9","013.0","2428","Weather Station","allpress"
"25-03-23","00:00:01","7.7","90.6","0","0","36.3","16.5","7.8","013.0","2428","Weather Station","allpress"
"25-03-23","01:00:01","7.1","88.4","0","0","38.33","17.5","7.8","013.0","2428","Weather Station","allpress"
"25-03-23","02:00:01","6.8","88.9","0","0","40.18","19","7.8","013.0","2428","Weather Station","allpress"
"25-03-23","03:00:01","6.8","92.1","0","0","38.48","21.5","7.7","013.0","2428","Weather Station","allpress"
"25-03-23","04:00:01","7.2","91","0","0","35.73","16.5","7.6","013.0","2428","Weather Station","allpress"
"25-03-23","05:00:01","7.1","92.3","0","0","36.68","19","7.6","012.9","2428","Weather Station","allpress"
"25-03-23","06:00:01","7.4","90.9","0","12.2","38.23","19","7.5","012.9","2428","Weather Station","allpress"
"25-03-23","07:00:01","8.1","86.9","0","117.12","39.15","18.25","7.5","013.1","2428","Weather Station","allpress"
"25-03-23","08:00:01","9","82.1","0","197.64","30.05","17.5","7.4","013.5","2428","Weather Station","allpress"
"25-03-23","09:00:01","9.8","79.8","0","331.84","36.25","18.25","7.5","013.8","2428","Weather Station","allpress"
"25-03-23","10:00:01","11.5","76.8","0","1332.24","43","20.75","7.5","013.8","2428","Weather Station","allpress"
"25-03-23","11:00:01","10.2","75.1","0","524.6","51.48","25","7.5","013.8","2428","Weather Station","allpress"
"25-03-23","12:00:01","11.1","64.8","0","192.76","47.9","23.25","7.6","013.8","2428","Weather Station","allpress"
"25-03-23","13:00:01","12.9","58.4","0","568.52","47.03","22.5","7.7","013.8","2428","Weather Station","allpress"
"25-03-23","14:00:01","13","62","0","314.76","38.35","24","7.8","013.8","2428","Weather Station","allpress"
"25-03-23","15:00:01","12.4","74.7","0","651.48","36.3","25.75","7.8","013.8","2428","Weather Station","allpress"
"25-03-23","16:00:01","10.6","78","0","275.72","36","20","7.9","013.8","2428","Weather Station","allpress"
"25-03-23","17:00:01","11.7","73.9","0","156.16","25.7","14","8","013.4","2428","Weather Station","allpress"
"25-03-23","18:00:01","9.2","83.1","0","31.72","7.08","8.25","8","013.2","2428","Weather Station","allpress"
"25-03-23","19:00:01","7.1","98.7","0","0","0","0","8","013.1","2428","Weather Station","allpress"
"25-03-23","20:00:01","6.8","98.4","0","0","0","0","7.9","013.1","2428","Weather Station","allpress"
"25-03-23","21:00:01","5.7","98.6","0","0","0","0","7.8","013.0","2428","Weather Station","allpress"
"25-03-23","22:00:01","6.1","100","0","0","0","0","7.7","013.0","2428","Weather Station","allpress"
"25-03-23","23:00:01","6.4","100","0","0","0","0","7.6","013.0","2428","Weather Station","allpress"
"26-03-23","00:00:01","5.1","100","0","0","0","0","7.5","013.0","2428","Weather Station","allpress"
"26-03-23","02:00:01","5.3","100","0","0","0","0","7.4","013.0","2428","Weather Station","allpress"
"26-03-23","03:00:02","5.6","100","0","0","2.85","4","7.4","013.0","2428","Weather Station","allpress"
"26-03-23","04:00:02","5.3","100","0","0","0.53","4","7.3","012.9","2428","Weather Station","allpress"
"26-03-23","05:00:02","5.3","100","0","0","8.73","5","7.3","012.9","2428","Weather Station","allpress"
"26-03-23","06:00:01","5.6","100","0","0","9.15","5.75","7.2","012.9","2428","Weather Station","allpress"
"26-03-23","07:00:01","5.4","100","0","4.88","19","10","7.2","012.9","2428","Weather Station","allpress"
"26-03-23","08:00:01","5.8","100","0","53.68","25.95","15.75","7.2","012.9","2428","Weather Station","allpress"
"26-03-23","09:00:01","6.3","100","0","53.68","35.73","16.5","7.2","012.9","2428","Weather Station","allpress"
"26-03-23","10:00:01","5.2","100","1","180.56","41.28","20","7.2","013.3","2428","Weather Station","allpress"
"26-03-23","11:00:01","6","100","1","270.84","38.05","17.5","7.2","013.7","2428","Weather Station","allpress"
"26-03-23","12:00:01","6.9","92.5","0","285.48","39","16.5","7.2","013.7","2428","Weather Station","allpress"
"26-03-23","13:00:01","7.5","82.1","0","695.4","42.43","18.25","7.2","013.8","2428","Weather Station","allpress"
"26-03-23","14:00:01","7.5","76.3","0","405.04","45.6","18.25","7.2","013.8","2428","Weather Station","allpress"
"26-03-23","15:00:01","7","77.6","0","473.36","43.75","18.25","7.2","013.8","2428","Weather Station","allpress"
"26-03-23","16:00:01","6.8","74","0","346.48","41.3","19","7.2","013.8","2428","Weather Station","allpress"
"26-03-23","17:00:01","6.9","74.2","0","341.6","40.35","20.75","7.2","013.8","2428","Weather Station","allpress"
"26-03-23","18:00:01","6.1","82.8","0","134.2","38.7","16.5","7.2","013.6","2428","Weather Station","allpress"
"26-03-23","19:00:01","5.4","82.4","0","29.28","29.28","15","7.2","013.2","2428","Weather Station","allpress"
"26-03-23","20:00:01","4.7","84.8","0","0","27.78","17.5","7.2","013.1","2428","Weather Station","allpress"
"26-03-23","21:00:01","4.6","87.9","0","0","19.23","10","7.1","013.1","2428","Weather Station","allpress"
"26-03-23","22:00:01","4.4","85","0","0","22.48","12.5","7.1","013.0","2428","Weather Station","allpress"
"26-03-23","23:00:01","3.9","87.9","0","0","21.65","11.5","7","013.0","2428","Weather Station","allpress"
"27-03-23","00:00:01","2.7","90.2","0","0","19.25","12.5","7","013.0","2428","Weather Station","allpress"
"27-03-23","01:00:01","1.8","95","0","0","14.98","9","6.9","012.9","2428","Weather Station","allpress"
"27-03-23","02:00:01","0.5","98.7","0","0","15.08","11.5","6.8","012.9","2428","Weather Station","allpress"
"27-03-23","03:00:01","0","100","0","0","15.35","11.5","6.7","012.8","2428","Weather Station","allpress"
"27-03-23","04:00:01","0","100","0","0","13.5","12.5","6.6","012.8","2428","Weather Station","allpress"
"27-03-23","05:00:01","0.3","100","0","0","11.85","7.5","6.6","012.8","2428","Weather Station","allpress"
"27-03-23","06:00:01","0.6","100","0","0","12.23","11.5","6.5","012.8","2428","Weather Station","allpress"
"27-03-23","07:00:01","0.7","100","0","24.4","10.93","7.5","6.4","012.8","2428","Weather Station","allpress"
"27-03-23","08:00:01","2.4","97.3","0","370.88","11","6.5","6.3","013.8","2428","Weather Station","allpress"
"27-03-23","09:00:02","4.1","85.3","0","683.2","19.43","10","6.2","013.8","2428","Weather Station","allpress"
"27-03-23","10:00:02","5.5","76","0","905.24","22.33","10.75","6.2","013.8","2428","Weather Station","allpress"
