,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,27-08-24,17:00:01,24.5,44.8,0,724.68,21.73,12.5,15.2,13.9,2428,Weather Station,allpress
1,27-08-24,18:00:01,23.5,46.5,0,156.16,21.0,14.0,15.2,13.9,2428,Weather Station,allpress
2,27-08-24,19:00:01,22.6,51.4,0,143.96,13.08,10.0,15.3,13.9,2428,Weather Station,allpress
3,27-08-24,20:00:01,18.5,67.6,0,4.88,2.53,6.5,15.3,13.2,2428,Weather Station,allpress
4,27-08-24,21:00:01,15.9,76.8,0,0.0,0.0,0.0,15.3,13.1,2428,Weather Station,allpress
5,27-08-24,22:00:01,15.3,79.8,0,0.0,0.75,3.25,15.3,13.1,2428,Weather Station,allpress
6,27-08-24,23:00:01,14.8,83.1,0,0.0,1.78,4.0,15.3,13.0,2428,Weather Station,allpress
7,28-08-24,00:00:01,14.6,85.1,0,0.0,2.28,4.0,15.2,13.0,2428,Weather Station,allpress
8,28-08-24,01:00:01,15.3,82.9,0,0.0,3.73,5.0,15.2,13.0,2428,Weather Station,allpress
9,28-08-24,02:00:01,14.5,86.7,0,0.0,1.93,4.0,15.2,13.0,2428,Weather Station,allpress
10,28-08-24,03:00:01,14.1,90.3,0,0.0,0.25,2.5,15.1,13.0,2428,Weather Station,allpress
11,28-08-24,04:00:01,14.2,90.1,0,0.0,0.15,2.5,15.1,13.0,2428,Weather Station,allpress
12,28-08-24,05:00:01,13.2,90.4,0,0.0,0.18,3.25,15.0,12.9,2428,Weather Station,allpress
13,28-08-24,06:00:01,12.3,94.1,0,0.0,0.05,1.5,15.0,12.9,2428,Weather Station,allpress
14,28-08-24,07:00:01,13.0,98.6,0,53.68,0.0,0.0,14.9,12.9,2428,Weather Station,allpress
15,28-08-24,08:00:01,14.9,93.9,0,173.24,3.58,3.25,14.9,13.2,2428,Weather Station,allpress
16,28-08-24,09:00:01,17.1,83.1,0,265.96,9.3,5.75,14.9,13.7,2428,Weather Station,allpress
17,28-08-24,10:00:01,19.0,77.6,0,400.16,8.95,5.75,14.8,13.8,2428,Weather Station,allpress
18,28-08-24,11:00:01,21.9,66.2,0,546.56,12.4,7.5,14.9,13.8,2428,Weather Station,allpress
19,28-08-24,12:00:01,25.3,54.3,0,1278.56,16.5,10.0,14.9,13.8,2428,Weather Station,allpress
20,28-08-24,13:00:01,26.3,43.4,0,1149.24,22.75,12.5,15.0,13.9,2428,Weather Station,allpress
21,28-08-24,14:00:01,27.2,40.2,0,1137.04,25.08,15.0,15.1,13.9,2428,Weather Station,allpress
22,28-08-24,15:00:01,28.3,37.4,0,932.08,25.68,14.0,15.2,13.9,2428,Weather Station,allpress
23,28-08-24,16:00:01,27.8,38.4,0,695.4,23.58,12.5,15.3,13.9,2428,Weather Station,allpress
24,28-08-24,17:00:01,26.7,43.0,0,309.88,16.3,10.75,15.5,13.9,2428,Weather Station,allpress
25,28-08-24,18:00:01,25.2,48.4,0,75.64,12.73,9.0,15.6,13.4,2428,Weather Station,allpress
26,28-08-24,19:00:01,23.8,57.5,0,122.0,11.85,8.25,15.7,13.3,2428,Weather Station,allpress
27,28-08-24,20:00:01,21.7,67.0,0,2.44,0.55,3.25,15.7,13.1,2428,Weather Station,allpress
28,28-08-24,21:00:01,19.8,75.2,0,0.0,0.0,0.0,15.7,13.1,2428,Weather Station,allpress
29,28-08-24,22:00:01,20.1,72.9,0,0.0,5.3,8.25,15.7,13.1,2428,Weather Station,allpress
30,28-08-24,23:00:01,19.0,73.6,0,0.0,14.43,9.0,15.7,13.1,2428,Weather Station,allpress
31,29-08-24,00:00:01,18.0,77.1,0,0.0,15.3,8.25,15.7,13.0,2428,Weather Station,allpress
32,29-08-24,01:00:01,17.1,82.0,0,0.0,10.53,7.5,15.7,13.0,2428,Weather Station,allpress
33,29-08-24,02:00:01,15.8,89.6,0,0.0,12.68,8.25,15.6,13.0,2428,Weather Station,allpress
34,29-08-24,03:00:01,14.9,88.2,0,0.0,8.98,5.75,15.6,13.0,2428,Weather Station,allpress
35,29-08-24,04:00:01,14.0,92.4,0,0.0,3.03,5.75,15.6,13.0,2428,Weather Station,allpress
36,29-08-24,05:00:01,12.9,94.2,0,0.0,6.83,5.75,15.5,12.9,2428,Weather Station,allpress
37,29-08-24,06:00:01,10.9,100.0,0,2.44,1.25,4.0,15.4,12.9,2428,Weather Station,allpress
38,29-08-24,07:00:01,11.5,100.0,0,161.04,0.2,2.5,15.3,13.0,2428,Weather Station,allpress
39,29-08-24,08:00:01,13.9,91.4,0,412.36,8.98,10.0,15.3,13.3,2428,Weather Station,allpress
40,29-08-24,09:00:01,15.7,80.0,0,719.8,21.1,10.75,15.2,13.8,2428,Weather Station,allpress
41,29-08-24,10:00:01,17.4,68.2,0,1015.04,24.25,11.5,15.2,13.8,2428,Weather Station,allpress
42,29-08-24,11:00:01,19.2,55.8,0,1278.56,20.03,10.75,15.2,13.8,2428,Weather Station,allpress
43,29-08-24,12:00:01,21.5,51.4,0,1498.16,22.98,12.5,15.2,13.8,2428,Weather Station,allpress
44,29-08-24,13:00:01,21.7,42.0,0,1598.2,23.48,14.0,15.2,13.9,2428,Weather Station,allpress
45,29-08-24,14:00:01,20.8,43.6,0,861.32,26.55,14.0,15.2,13.9,2428,Weather Station,allpress
46,29-08-24,15:00:01,22.1,41.7,0,1439.6,25.4,13.25,15.2,13.9,2428,Weather Station,allpress
47,29-08-24,16:00:01,22.4,38.4,0,1224.88,23.5,14.0,15.2,13.9,2428,Weather Station,allpress
48,29-08-24,17:00:01,21.3,35.4,0,309.88,25.55,13.25,15.2,13.9,2428,Weather Station,allpress
49,29-08-24,18:00:01,20.7,39.7,0,256.2,17.58,12.5,15.2,13.9,2428,Weather Station,allpress
50,29-08-24,19:00:01,19.6,45.8,0,104.92,14.33,9.0,15.3,13.6,2428,Weather Station,allpress
51,29-08-24,20:00:01,17.3,56.8,0,2.44,4.78,5.0,15.2,13.1,2428,Weather Station,allpress
