,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,16-11-24,00:00:01,6.3,99.7,0,0.0,14.6,8.25,9.9,12.9,2428,Weather Station,allpress
1,16-11-24,01:00:01,6.1,99.2,0,0.0,13.6,9.0,9.9,12.9,2428,Weather Station,allpress
2,16-11-24,02:00:01,5.0,100.0,0,0.0,13.75,7.5,9.9,12.9,2428,Weather Station,allpress
3,16-11-24,03:00:01,4.7,100.0,0,0.0,15.35,8.25,9.9,12.9,2428,Weather Station,allpress
4,16-11-24,04:00:01,5.9,100.0,0,0.0,15.95,9.0,9.8,12.9,2428,Weather Station,allpress
5,16-11-24,05:00:01,6.3,100.0,0,0.0,18.58,10.0,9.8,12.9,2428,Weather Station,allpress
6,16-11-24,06:00:01,6.6,98.9,0,0.0,18.73,9.0,9.8,12.9,2428,Weather Station,allpress
7,16-11-24,07:00:01,6.9,97.1,0,0.0,20.8,10.75,9.8,12.9,2428,Weather Station,allpress
8,16-11-24,08:00:01,7.5,96.3,0,39.04,19.93,10.0,9.8,12.9,2428,Weather Station,allpress
9,16-11-24,09:00:01,8.2,95.2,0,65.88,21.15,10.75,9.7,12.9,2428,Weather Station,allpress
10,16-11-24,10:00:01,8.8,96.4,0,95.16,21.18,10.75,9.7,13.0,2428,Weather Station,allpress
11,16-11-24,11:00:01,10.0,92.9,0,244.0,18.1,9.0,9.7,13.2,2428,Weather Station,allpress
12,16-11-24,12:00:01,11.3,88.4,0,385.52,19.28,10.75,9.8,13.7,2428,Weather Station,allpress
13,16-11-24,13:00:01,11.3,89.0,0,244.0,22.18,11.5,9.8,13.4,2428,Weather Station,allpress
14,16-11-24,14:00:01,11.8,86.7,0,273.28,22.5,11.5,9.8,13.7,2428,Weather Station,allpress
15,16-11-24,15:00:01,11.0,91.0,0,36.6,21.08,14.0,9.9,13.3,2428,Weather Station,allpress
16,16-11-24,16:00:01,10.1,98.2,0,2.44,15.58,9.0,9.9,13.1,2428,Weather Station,allpress
17,16-11-24,17:00:01,9.6,100.0,0,0.0,13.98,10.0,10.0,13.1,2428,Weather Station,allpress
18,16-11-24,18:00:01,8.4,100.0,1,0.0,20.85,11.5,10.0,13.0,2428,Weather Station,allpress
19,16-11-24,19:00:01,7.9,100.0,0,0.0,18.05,10.0,10.1,13.0,2428,Weather Station,allpress
20,16-11-24,20:00:01,7.5,100.0,0,0.0,20.0,10.0,10.1,13.0,2428,Weather Station,allpress
21,16-11-24,21:00:01,7.1,100.0,0,0.0,18.48,9.0,10.1,12.9,2428,Weather Station,allpress
22,16-11-24,22:00:01,6.3,100.0,0,0.0,16.53,9.0,10.1,12.9,2428,Weather Station,allpress
23,16-11-24,23:00:01,6.0,100.0,0,0.0,19.7,9.0,10.0,12.9,2428,Weather Station,allpress
24,17-11-24,00:00:01,5.9,100.0,0,0.0,21.65,10.75,10.0,12.9,2428,Weather Station,allpress
25,17-11-24,01:00:01,6.2,99.2,0,0.0,22.5,10.75,10.0,12.9,2428,Weather Station,allpress
26,17-11-24,02:00:01,5.8,100.0,0,0.0,24.5,10.75,9.9,12.9,2428,Weather Station,allpress
27,17-11-24,03:00:01,5.5,100.0,0,0.0,23.4,11.5,9.9,12.9,2428,Weather Station,allpress
28,17-11-24,04:00:01,5.5,100.0,0,0.0,24.3,12.5,9.9,12.9,2428,Weather Station,allpress
29,17-11-24,05:00:01,5.8,100.0,0,0.0,21.5,10.75,9.8,12.9,2428,Weather Station,allpress
30,17-11-24,06:00:01,5.6,98.4,0,0.0,24.2,11.5,9.8,12.9,2428,Weather Station,allpress
31,17-11-24,07:00:01,4.5,99.7,0,0.0,21.4,10.75,9.7,12.9,2428,Weather Station,allpress
32,17-11-24,08:00:01,4.5,97.4,0,65.88,17.5,8.25,9.7,13.0,2428,Weather Station,allpress
33,17-11-24,09:00:01,6.0,89.8,0,280.6,19.2,10.0,9.6,13.7,2428,Weather Station,allpress
34,17-11-24,10:00:01,6.4,89.6,0,175.68,22.0,12.5,9.6,13.5,2428,Weather Station,allpress
35,17-11-24,11:00:01,8.1,81.2,0,222.04,24.53,13.25,9.6,13.8,2428,Weather Station,allpress
36,17-11-24,12:00:01,8.2,77.6,0,307.44,29.93,13.25,9.6,13.8,2428,Weather Station,allpress
37,17-11-24,13:00:01,8.8,79.6,0,531.92,30.3,15.0,9.6,13.7,2428,Weather Station,allpress
