"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"25-06-23","16:00:01","31.1","31","0","1178.52","31.2","17.5","16.4","013.9","2428","Weather Station","allpress"
"25-06-23","17:00:01","30.6","35.1","0","819.84","30.98","18.25","16.6","013.9","2428","Weather Station","allpress"
"25-06-23","18:00:01","29.3","35.8","0","758.84","32.1","20.75","16.7","013.9","2428","Weather Station","allpress"
"25-06-23","19:00:01","27.1","39.6","0","217.16","28.18","16.5","16.7","013.6","2428","Weather Station","allpress"
"25-06-23","20:00:01","25.4","53.7","0","197.64","23.95","16.5","16.8","013.7","2428","Weather Station","allpress"
"25-06-23","21:00:01","22.5","56.2","0","21.96","23.28","18.25","16.7","013.1","2428","Weather Station","allpress"
"25-06-23","22:00:01","21.2","59.5","0","0","15.05","10.75","16.7","013.1","2428","Weather Station","allpress"
"25-06-23","23:00:01","18.4","76.7","0","0","17.18","14","16.6","013.0","2428","Weather Station","allpress"
"26-06-23","00:00:01","16.7","68.7","0","0","16.65","11.5","16.4","013.0","2428","Weather Station","allpress"
"26-06-23","01:00:01","14.6","76.3","0","0","16.43","14","16.3","013.0","2428","Weather Station","allpress"
"26-06-23","02:00:01","13.8","80.4","0","0","10.73","8.25","16.1","013.0","2428","Weather Station","allpress"
"26-06-23","03:00:01","13.1","82.5","0","0","13.58","13.25","15.9","012.9","2428","Weather Station","allpress"
"26-06-23","04:00:01","12.6","87.5","0","0","14.95","13.25","15.7","012.9","2428","Weather Station","allpress"
"26-06-23","05:00:01","12.4","89.5","0","53.68","12.1","11.5","15.6","012.9","2428","Weather Station","allpress"
"26-06-23","06:00:01","13.3","88.1","0","409.92","12.98","10","15.4","013.8","2428","Weather Station","allpress"
"26-06-23","07:00:01","14.7","82.5","0","773.48","14.5","10","15.2","013.8","2428","Weather Station","allpress"
"26-06-23","08:00:01","16.9","72.9","0","1141.92","17.98","10.75","15.2","013.8","2428","Weather Station","allpress"
"26-06-23","09:00:01","17.4","68.6","0","597.8","21.1","12.5","15.1","013.8","2428","Weather Station","allpress"
"26-06-23","10:00:01","19.2","61.7","0","946.72","26.05","14","15.1","013.8","2428","Weather Station","allpress"
"26-06-23","11:00:01","19.3","52.9","0","592.92","26.95","13.25","15.1","013.8","2428","Weather Station","allpress"
"26-06-23","12:00:01","20.2","50","0","1869.04","25.18","13.25","15.1","013.8","2428","Weather Station","allpress"
"26-06-23","13:00:01","22.1","42.4","0","710.04","26.78","14","15.2","013.9","2428","Weather Station","allpress"
"26-06-23","14:00:01","21.9","41.8","0","1886.12","25.43","15","15.2","013.9","2428","Weather Station","allpress"
"26-06-23","15:00:01","21.2","42.3","0","480.68","29.18","16.5","15.2","013.8","2428","Weather Station","allpress"
"26-06-23","16:00:01","22.8","40.3","0","910.12","27.18","15","15.3","013.9","2428","Weather Station","allpress"
"26-06-23","17:00:01","22.7","37.3","0","912.56","29.83","17.5","15.4","013.9","2428","Weather Station","allpress"
"26-06-23","18:00:01","22","38.9","0","578.28","29.6","15.75","15.5","013.8","2428","Weather Station","allpress"
"26-06-23","19:00:01","21.4","37.1","0","373.32","24.48","14","15.5","013.8","2428","Weather Station","allpress"
"26-06-23","20:00:01","18.9","46.3","0","126.88","19.2","11.5","15.5","013.6","2428","Weather Station","allpress"
"26-06-23","21:00:01","16.2","61.5","0","26.84","5.53","6.5","15.5","013.1","2428","Weather Station","allpress"
"26-06-23","22:00:01","14.1","74.3","0","0","0","0.75","15.4","013.0","2428","Weather Station","allpress"
"26-06-23","23:00:01","13.9","75.8","0","0","0","0","15.2","013.0","2428","Weather Station","allpress"
"27-06-23","00:00:01","14","72","0","0","1.95","5","15.2","013.0","2428","Weather Station","allpress"
"27-06-23","01:00:01","12.6","79.7","0","0","1.53","5.75","15","013.0","2428","Weather Station","allpress"
"27-06-23","02:00:01","12.4","81.5","0","0","0","0","14.9","012.9","2428","Weather Station","allpress"
"27-06-23","03:00:01","12.4","81.3","0","0","0","0","14.7","012.9","2428","Weather Station","allpress"
"27-06-23","04:00:01","9.6","93.4","0","0","0","0.75","14.6","012.9","2428","Weather Station","allpress"
"27-06-23","05:00:01","9.7","88.5","0","39.04","0","0","14.5","012.9","2428","Weather Station","allpress"
"27-06-23","06:00:01","11","94.7","0","156.16","0","0","14.3","013.6","2428","Weather Station","allpress"
"27-06-23","07:00:01","12.6","90.3","0","165.92","0","0","14.2","013.6","2428","Weather Station","allpress"
"27-06-23","08:00:01","14.6","78.7","0","143.96","1.43","6.5","14.1","013.7","2428","Weather Station","allpress"
"27-06-23","09:00:01","15.7","77.8","0","314.76","6.23","6.5","14.1","013.8","2428","Weather Station","allpress"
"27-06-23","10:00:01","18.6","65.9","0","697.84","13.18","10.75","14.1","013.8","2428","Weather Station","allpress"
"27-06-23","11:00:01","20.5","63.6","0","1551.84","12.05","9","14.2","013.8","2428","Weather Station","allpress"
"27-06-23","12:00:01","19.8","58.6","0","656.36","10.58","8.25","14.3","013.8","2428","Weather Station","allpress"
"27-06-23","13:00:01","19.5","59.5","0","741.76","19.53","10.75","14.4","013.8","2428","Weather Station","allpress"
"27-06-23","14:00:01","20.3","60.9","0","551.44","13.05","10.75","14.5","013.8","2428","Weather Station","allpress"
"27-06-23","15:00:01","20.1","63","0","466.04","15.98","10.75","14.6","013.8","2428","Weather Station","allpress"
"27-06-23","16:00:01","20","60.8","0","346.48","14.15","10.75","14.6","013.8","2428","Weather Station","allpress"
"27-06-23","17:00:01","20.3","61.9","0","366","16.2","11.5","14.6","013.8","2428","Weather Station","allpress"
"27-06-23","18:00:01","19.8","64.6","0","143.96","17.45","12.5","14.7","013.8","2428","Weather Station","allpress"
"27-06-23","19:00:01","19.5","67.4","0","75.64","16.48","11.5","14.8","013.5","2428","Weather Station","allpress"
"27-06-23","20:00:01","19.3","71.2","0","63.44","9.5","8.25","14.8","013.2","2428","Weather Station","allpress"
"27-06-23","21:00:01","18.7","76.2","0","7.32","5.83","7.5","14.8","013.1","2428","Weather Station","allpress"
"27-06-23","22:00:01","18.1","79.3","0","0","1.65","5","14.9","013.0","2428","Weather Station","allpress"
"27-06-23","23:00:01","18","82.5","0","0","1.68","4","14.9","013.0","2428","Weather Station","allpress"
"28-06-23","00:00:01","18.1","84.1","0","0","4.78","7.5","14.9","013.0","2428","Weather Station","allpress"
"28-06-23","01:00:01","18.1","86.7","0","0","9.2","8.25","14.9","013.0","2428","Weather Station","allpress"
"28-06-23","02:00:01","17.9","89.3","0","0","12.58","10","14.9","012.9","2428","Weather Station","allpress"
"28-06-23","03:00:01","17.5","91","0","0","9.2","8.25","14.9","012.9","2428","Weather Station","allpress"
"28-06-23","04:00:01","17.4","92.6","0","0","5.75","5.75","14.9","012.9","2428","Weather Station","allpress"
"28-06-23","05:00:01","17.4","93.2","0","21.96","3.25","5.75","14.9","012.9","2428","Weather Station","allpress"
"28-06-23","06:00:01","17.5","95.4","0","85.4","2.28","5","14.9","013.0","2428","Weather Station","allpress"
"28-06-23","07:00:01","18.3","91.4","0","151.28","5.23","6.5","14.9","013.2","2428","Weather Station","allpress"
"28-06-23","08:00:01","19.2","86.2","0","285.48","10.68","8.25","14.9","013.8","2428","Weather Station","allpress"
"28-06-23","09:00:01","20.1","81.9","0","409.92","10.5","9","14.9","013.8","2428","Weather Station","allpress"
"28-06-23","10:00:01","21.2","76.7","0","436.76","13.55","9","15","013.8","2428","Weather Station","allpress"
"28-06-23","11:00:01","21.3","76.7","0","192.76","10.7","8.25","15.1","013.8","2428","Weather Station","allpress"
"28-06-23","12:00:01","21.3","76.7","0","265.96","12.48","8.25","15.2","013.8","2428","Weather Station","allpress"
