"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"17-07-22","19:00:01","28.4","32","0","405.04","22.05","17.5","16.6","013.9","2428","Weather Station","allpress"
"17-07-22","20:00:01","26.2","36.2","0","185.44","27.45","15.75","16.7","013.5","2428","Weather Station","allpress"
"17-07-22","21:00:01","23.2","42.4","0","14.64","18.05","12.5","16.7","013.2","2428","Weather Station","allpress"
"17-07-22","22:00:01","20.9","48.2","0","0","7.6","8.25","16.7","013.1","2428","Weather Station","allpress"
"17-07-22","23:00:01","19.3","54.6","0","0","5.25","7.5","16.5","013.1","2428","Weather Station","allpress"
"18-07-22","00:00:01","19.2","54","0","0","6.45","7.5","16.4","013.1","2428","Weather Station","allpress"
"18-07-22","01:00:01","18.2","55.9","0","0","2.5","5","16.3","013.1","2428","Weather Station","allpress"
"18-07-22","02:00:01","16.3","63.5","0","0","1.23","5.75","16.2","013.0","2428","Weather Station","allpress"
"18-07-22","02:00:02","16.3","63.5","0","0","1.23","5.75","16.2","013.0","2428","Weather Station","allpress"
"18-07-22","03:00:01","14.4","71.4","0","0","0","1.5","16","013.0","2428","Weather Station","allpress"
"18-07-22","04:00:01","12.2","82.1","0","0","0.08","3.25","15.7","013.0","2428","Weather Station","allpress"
"18-07-22","05:00:01","10.4","91.3","0","4.88","0","0","15.5","012.9","2428","Weather Station","allpress"
"18-07-22","06:00:01","11.2","96.9","0","131.76","0","0","15.2","013.1","2428","Weather Station","allpress"
"18-07-22","07:00:01","16.3","87","0","529.48","0","0","15","013.8","2428","Weather Station","allpress"
"18-07-22","08:00:01","21.3","61.5","0","893.04","0.98","9","14.9","013.8","2428","Weather Station","allpress"
"18-07-22","09:00:01","24.8","44.2","0","1176.08","4.33","10.75","14.9","013.9","2428","Weather Station","allpress"
"18-07-22","10:00:01","27.7","35.7","0","1388.36","9.78","17.5","15","013.9","2428","Weather Station","allpress"
"18-07-22","11:00:01","30.6","29","0","1529.88","11.98","19","15.2","013.9","2428","Weather Station","allpress"
"18-07-22","12:00:01","33.1","24.2","0","1576.24","11.68","16.5","15.4","013.9","2428","Weather Station","allpress"
"18-07-22","13:00:01","35.3","20.8","0","1559.16","15.15","19","15.7","013.9","2428","Weather Station","allpress"
"18-07-22","14:00:01","36.4","18.2","0","1459.12","16.2","16.5","16.1","013.9","2428","Weather Station","allpress"
"18-07-22","15:00:01","37.4","17.6","0","1281","16.08","22.5","16.4","013.9","2428","Weather Station","allpress"
"18-07-22","16:00:01","37.9","16.2","0","1073.6","12.53","15.75","16.8","013.9","2428","Weather Station","allpress"
"18-07-22","17:00:01","36.7","17","0","456.28","9.85","19","17","013.9","2428","Weather Station","allpress"
"18-07-22","18:00:01","35.3","19.3","0","263.52","5.4","10","17.3","013.9","2428","Weather Station","allpress"
"18-07-22","19:00:01","36.2","25.1","0","336.72","0","0.75","17.4","013.9","2428","Weather Station","allpress"
"18-07-22","20:00:01","33.6","33","0","158.6","0","0.75","17.5","013.4","2428","Weather Station","allpress"
"18-07-22","21:00:01","26.8","52.5","0","14.64","0","0","17.6","013.2","2428","Weather Station","allpress"
"18-07-22","22:00:01","26.1","42.9","0","0","3","5","17.6","013.1","2428","Weather Station","allpress"
"18-07-22","23:00:01","25.4","41.4","0","0","1.85","5","17.5","013.1","2428","Weather Station","allpress"
"19-07-22","00:00:01","23.7","40.4","0","0","1.33","5","17.4","013.1","2428","Weather Station","allpress"
"19-07-22","01:00:01","20.9","49.2","0","0","0.5","3.25","17.3","013.1","2428","Weather Station","allpress"
"19-07-22","02:00:01","20.4","53.5","0","0","0.25","2.5","17","013.1","2428","Weather Station","allpress"
"19-07-22","02:00:02","20.4","53.5","0","0","0.25","2.5","17","013.1","2428","Weather Station","allpress"
"19-07-22","03:00:01","19.2","58.6","0","0","0.05","2.5","16.8","013.0","2428","Weather Station","allpress"
"19-07-22","04:00:01","17.4","68.7","0","0","0","0.75","16.6","013.0","2428","Weather Station","allpress"
"19-07-22","05:00:01","15.8","79.2","0","4.88","0","0","16.3","013.0","2428","Weather Station","allpress"
"19-07-22","06:00:01","16.3","80.8","0","109.8","0","0","16.2","013.1","2428","Weather Station","allpress"
"19-07-22","07:00:01","21.2","69.1","0","480.68","0","0","16","013.8","2428","Weather Station","allpress"
"19-07-22","08:00:01","26.1","49.2","0","778.36","5.9","13.25","16","013.9","2428","Weather Station","allpress"
"19-07-22","09:00:01","29.9","36.8","0","1110.2","12.6","16.5","16","013.9","2428","Weather Station","allpress"
"19-07-22","10:00:01","34.4","23.4","0","1339.56","17.35","15","16.2","013.9","2428","Weather Station","allpress"
"19-07-22","11:00:01","36.4","19.5","0","1520.12","22.03","20.75","16.4","013.9","2428","Weather Station","allpress"
"19-07-22","12:00:01","38.1","16.2","0","1586","29.6","24","16.8","013.9","2428","Weather Station","allpress"
"19-07-22","13:00:01","39.5","16","0","1559.16","27.28","28.25","17","013.9","2428","Weather Station","allpress"
"19-07-22","14:00:01","39.5","14.8","0","1454.24","32.85","50","17.4","013.9","2428","Weather Station","allpress"
"19-07-22","15:00:01","39.4","14.8","0","1295.64","32.23","20","17.6","013.9","2428","Weather Station","allpress"
"19-07-22","16:00:01","38.9","16","0","1049.2","31.1","27.5","17.9","013.9","2428","Weather Station","allpress"
"19-07-22","17:00:01","38.6","15.8","0","805.2","35.6","29","18.1","013.9","2428","Weather Station","allpress"
"19-07-22","18:00:01","37.4","16.5","0","261.08","32.6","17.5","18.3","013.9","2428","Weather Station","allpress"
"19-07-22","19:00:01","35.3","21.5","0","265.96","21.28","26.5","18.4","013.4","2428","Weather Station","allpress"
"19-07-22","20:00:01","30.9","28.5","0","61","8.73","7.5","18.5","013.2","2428","Weather Station","allpress"
"19-07-22","21:00:01","27.7","35.7","0","7.32","2.2","5.75","18.5","013.1","2428","Weather Station","allpress"
"19-07-22","22:00:01","27.5","37","0","0","0.08","2.5","18.4","013.1","2428","Weather Station","allpress"
"19-07-22","23:00:01","28.4","37.4","0","0","0.53","6.5","18.3","013.1","2428","Weather Station","allpress"
"20-07-22","00:00:02","27.3","39.8","0","0","9.18","15.75","18.1","013.1","2428","Weather Station","allpress"
"20-07-22","01:00:02","23.5","52.3","0","0","4.68","11.5","18","013.1","2428","Weather Station","allpress"
"20-07-22","02:00:02","22.6","64.1","0","0","6.08","8.25","18","013.1","2428","Weather Station","allpress"
"20-07-22","03:00:01","21.6","69.3","0","0","11.6","12.5","17.9","013.0","2428","Weather Station","allpress"
"20-07-22","04:00:01","20.2","76.3","0","0","13.23","10.75","17.8","013.0","2428","Weather Station","allpress"
"20-07-22","05:00:01","18.4","87.9","0","4.88","9.5","11.5","17.7","013.0","2428","Weather Station","allpress"
"20-07-22","06:00:01","18","91.3","0","58.56","6.1","7.5","17.5","013.0","2428","Weather Station","allpress"
"20-07-22","07:00:01","19.8","85.2","0","275.72","16.28","13.25","17.4","013.4","2428","Weather Station","allpress"
"20-07-22","08:00:01","21.4","75.4","0","688.08","20.73","14","17.4","013.8","2428","Weather Station","allpress"
"20-07-22","09:00:01","22.2","71","0","644.16","22.45","15","17.4","013.8","2428","Weather Station","allpress"
"20-07-22","10:00:01","23.9","60.9","0","1132.16","22.9","15","17.4","013.8","2428","Weather Station","allpress"
"20-07-22","11:00:01","25.6","57.5","0","1790.96","26.23","16.5","17.4","013.9","2428","Weather Station","allpress"
"20-07-22","12:00:01","27.3","50.8","0","1671.4","25.7","15.75","17.4","013.9","2428","Weather Station","allpress"
"20-07-22","13:00:01","27.9","48","0","1595.76","27.83","17.5","17.6","013.9","2428","Weather Station","allpress"
"20-07-22","14:00:01","25.6","53.2","0","224.48","24.73","26.5","17.8","013.9","2428","Weather Station","allpress"
"20-07-22","15:00:01","24.5","59.8","0","536.8","24.7","15","18","013.9","2428","Weather Station","allpress"
"20-07-22","16:00:01","24.2","60.1","0","485.56","24.58","14","18","013.9","2428","Weather Station","allpress"
"20-07-22","17:00:01","24.2","59.2","0","461.16","21.05","13.25","18","013.9","2428","Weather Station","allpress"
"20-07-22","18:00:01","23.2","58.9","0","141.52","13.8","11.5","18","013.8","2428","Weather Station","allpress"
