"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"28-06-22","16:00:01","21.7","41.7","0","841.8","31.58","28.25","12.9","013.9","2428","Weather Station","allpress"
"28-06-22","17:00:01","21.6","40.1","0","976","29.23","26.5","13","013.9","2428","Weather Station","allpress"
"28-06-22","18:00:01","20.5","43.5","0","422.12","24.45","20","13.2","013.9","2428","Weather Station","allpress"
"28-06-22","19:00:01","19.5","47.4","0","217.16","21.4","23.25","13.3","013.9","2428","Weather Station","allpress"
"28-06-22","20:00:01","18.4","50.4","0","129.32","14.2","12.5","13.4","013.5","2428","Weather Station","allpress"
"28-06-22","21:00:01","16.8","54.1","0","19.52","14","13.25","13.4","013.2","2428","Weather Station","allpress"
"28-06-22","22:00:01","15.7","62.3","0","0","12.85","10","13.4","013.1","2428","Weather Station","allpress"
"28-06-22","23:00:01","13.2","78.6","0","0","2","6.5","13.4","013.1","2428","Weather Station","allpress"
"29-06-22","00:00:01","12.4","80.2","0","0","6.53","10","13.3","013.1","2428","Weather Station","allpress"
"29-06-22","01:00:01","11.6","82.6","0","0","8.98","11.5","13.2","013.1","2428","Weather Station","allpress"
"29-06-22","02:00:01","10.8","88.6","0","0","8.45","11.5","13.1","013.0","2428","Weather Station","allpress"
"29-06-22","03:00:01","10.7","88.1","0","0","10.15","11.5","13","013.0","2428","Weather Station","allpress"
"29-06-22","04:00:01","11.4","87","0","0","5.75","5","12.9","013.0","2428","Weather Station","allpress"
"29-06-22","05:00:01","12.4","84.3","0","4.88","7.05","4","12.8","012.9","2428","Weather Station","allpress"
"29-06-22","06:00:01","13.1","83.6","0","34.16","8.75","7.5","12.7","012.9","2428","Weather Station","allpress"
"29-06-22","07:00:01","13.7","84.7","0","100.04","7.55","5.75","12.7","013.0","2428","Weather Station","allpress"
"29-06-22","08:00:01","14","90.4","0","131.76","4.65","5","12.7","013.4","2428","Weather Station","allpress"
"29-06-22","09:00:01","16.3","82.5","0","588.04","10.4","12.5","12.7","013.8","2428","Weather Station","allpress"
"29-06-22","10:00:01","18","73.9","0","712.48","20.03","15.75","12.8","013.8","2428","Weather Station","allpress"
"29-06-22","11:00:01","15.9","86.8","0","158.6","15.05","12.5","12.9","013.8","2428","Weather Station","allpress"
"29-06-22","12:00:01","19.8","67.1","0","1839.76","17.73","25.75","13","013.8","2428","Weather Station","allpress"
"29-06-22","13:00:01","20","66.7","0","736.88","24.3","30","13.1","013.8","2428","Weather Station","allpress"
"29-06-22","14:00:01","20.5","60.7","0","993.08","22.93","13.25","13.3","013.8","2428","Weather Station","allpress"
"29-06-22","15:00:01","20.2","64.6","0","1429.84","21.5","13.25","13.5","013.8","2428","Weather Station","allpress"
"29-06-22","16:00:01","20.5","60.9","0","644.16","23.5","13.25","13.6","013.9","2428","Weather Station","allpress"
"29-06-22","17:00:01","20.9","58.2","0","705.16","22.78","22.5","13.8","013.9","2428","Weather Station","allpress"
"29-06-22","18:00:01","20.8","56.2","0","475.8","19.45","14","13.9","013.9","2428","Weather Station","allpress"
"29-06-22","19:00:01","20.3","53","0","366","18.93","10.75","14","013.9","2428","Weather Station","allpress"
"29-06-22","20:00:01","18.8","60.2","0","151.28","16.15","12.5","14","013.5","2428","Weather Station","allpress"
"29-06-22","21:00:01","16.8","68.7","0","24.4","7.58","7.5","14","013.2","2428","Weather Station","allpress"
"29-06-22","22:00:01","15.5","74.8","0","0","6.78","6.5","14","013.1","2428","Weather Station","allpress"
"29-06-22","23:00:01","15.2","74.5","0","0","7.2","5.75","13.9","013.1","2428","Weather Station","allpress"
"30-06-22","00:00:01","14.1","83.5","0","0","4.58","7.5","13.9","013.1","2428","Weather Station","allpress"
"30-06-22","01:00:01","13.5","89","0","0","4.75","9","13.8","013.1","2428","Weather Station","allpress"
"30-06-22","02:00:01","13.2","93.7","0","0","6.1","12.5","13.7","013.0","2428","Weather Station","allpress"
"30-06-22","03:00:01","11.9","94.8","0","0","4.28","5","13.6","013.0","2428","Weather Station","allpress"
"30-06-22","04:00:01","10.2","100","0","0","1.65","5","13.5","013.0","2428","Weather Station","allpress"
"30-06-22","05:00:01","10.3","100","0","24.4","2.23","4","13.4","012.9","2428","Weather Station","allpress"
"30-06-22","06:00:01","12.3","100","0","129.32","1.73","4","13.2","013.1","2428","Weather Station","allpress"
"30-06-22","07:00:01","14.5","96.3","0","983.32","9.9","11.5","13.1","013.8","2428","Weather Station","allpress"
"30-06-22","08:00:01","15","86.8","0","368.44","10.95","9","13.1","013.8","2428","Weather Station","allpress"
"30-06-22","09:00:01","16.4","77.4","0","756.4","10.15","8.25","13.2","013.8","2428","Weather Station","allpress"
"30-06-22","10:00:01","17.2","73.9","0","1227.32","13.43","9","13.3","013.8","2428","Weather Station","allpress"
"30-06-22","11:00:01","17.4","66.4","0","724.68","13.83","10.75","13.4","013.8","2428","Weather Station","allpress"
"30-06-22","12:00:01","18.2","64.2","0","783.24","11.1","10","13.5","013.8","2428","Weather Station","allpress"
"30-06-22","13:00:01","19.2","57.5","0","1117.52","13","17.5","13.5","013.8","2428","Weather Station","allpress"
"30-06-22","14:00:01","18.7","55.7","0","722.24","12.23","14","13.6","013.8","2428","Weather Station","allpress"
"30-06-22","15:00:01","19.8","52.3","0","1168.76","14.98","12.5","13.7","013.9","2428","Weather Station","allpress"
"30-06-22","16:00:01","18.8","54.3","0","556.32","13.95","8.25","13.8","013.9","2428","Weather Station","allpress"
"30-06-22","17:00:01","18","57.3","0","270.84","13.8","17.5","13.9","013.8","2428","Weather Station","allpress"
"30-06-22","18:00:01","17.5","60.6","0","285.48","10.95","8.25","13.9","013.8","2428","Weather Station","allpress"
"30-06-22","19:00:01","16.2","61","0","170.8","12.53","9","14","013.8","2428","Weather Station","allpress"
"30-06-22","20:00:01","15.1","70.2","0","165.92","11.4","8.25","14","013.3","2428","Weather Station","allpress"
"30-06-22","21:00:01","12.1","81.4","0","26.84","2.48","5","13.9","013.1","2428","Weather Station","allpress"
"30-06-22","22:00:01","9.5","92.4","0","0","1.23","3.25","13.7","013.1","2428","Weather Station","allpress"
"30-06-22","23:00:01","8.1","100","0","0","0.15","2.5","13.5","013.1","2428","Weather Station","allpress"
"01-07-22","00:00:01","7.3","100","0","0","0.23","5","13.2","013.0","2428","Weather Station","allpress"
"01-07-22","01:00:01","7.4","100","0","0","0.83","5.75","13","013.0","2428","Weather Station","allpress"
"01-07-22","02:00:01","6.9","100","0","0","0.35","2.5","12.7","013.0","2428","Weather Station","allpress"
"01-07-22","03:00:01","6.5","100","0","0","0.18","4","12.4","012.9","2428","Weather Station","allpress"
"01-07-22","04:00:01","6.8","100","0","0","0.78","5.75","12.2","012.9","2428","Weather Station","allpress"
"01-07-22","05:00:01","8.3","100","0","39.04","0.08","1.5","11.9","012.9","2428","Weather Station","allpress"
"01-07-22","06:00:01","10.2","100","0","24.4","1.45","3.25","11.8","013.0","2428","Weather Station","allpress"
"01-07-22","07:00:01","11.5","100","1","224.48","0.78","4","11.8","013.4","2428","Weather Station","allpress"
"01-07-22","08:00:01","12.2","100","0","375.76","10.48","9","11.9","013.8","2428","Weather Station","allpress"
"01-07-22","09:00:01","14.8","92.9","0","868.64","16.73","11.5","11.9","013.8","2428","Weather Station","allpress"
"01-07-22","10:00:01","16.7","78.6","0","605.12","13.83","16.5","12","013.8","2428","Weather Station","allpress"
"01-07-22","11:00:01","19.4","65.2","0","1817.8","15.95","16.5","12.2","013.8","2428","Weather Station","allpress"
