"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"04-12-22","19:00:01","2.6","100","0","0","16.18","14","6.9","012.7","2428","Weather Station","allpress"
"04-12-22","20:00:01","2.6","100","0","0","12.85","9","6.9","012.7","2428","Weather Station","allpress"
"04-12-22","21:00:01","2.8","100","0","0","14","8.25","6.9","012.7","2428","Weather Station","allpress"
"04-12-22","22:00:01","2.9","100","0","0","14.25","15","6.9","012.7","2428","Weather Station","allpress"
"04-12-22","23:00:01","3.1","100","0","0","12.6","6.5","6.9","012.7","2428","Weather Station","allpress"
"05-12-22","00:00:01","3.5","100","0","0","18.55","8.25","6.9","012.7","2428","Weather Station","allpress"
"05-12-22","01:00:01","3.5","100","0","0","14.2","9","7","012.7","2428","Weather Station","allpress"
"05-12-22","02:00:01","3.6","100","0","0","13.98","6.5","7","012.7","2428","Weather Station","allpress"
"05-12-22","03:00:01","3.4","100","0","0","12.83","12.5","7","012.7","2428","Weather Station","allpress"
"05-12-22","04:00:01","3.4","100","0","0","11.83","6.5","7","012.7","2428","Weather Station","allpress"
"05-12-22","05:00:01","3.9","100","0","0","12.05","6.5","7","012.7","2428","Weather Station","allpress"
"05-12-22","06:00:01","4.5","100","0","0","16.73","18.25","7","012.7","2428","Weather Station","allpress"
"05-12-22","07:00:01","4.9","100","0","0","18.83","9","7","012.7","2428","Weather Station","allpress"
"05-12-22","08:00:01","5.2","100","0","0","21.25","11.5","7.1","012.7","2428","Weather Station","allpress"
"05-12-22","09:00:01","5.2","100","1","36.6","16.8","8.25","7.1","012.7","2428","Weather Station","allpress"
"05-12-22","10:00:01","5.5","100","0","100.04","12.85","6.5","7.1","012.8","2428","Weather Station","allpress"
"05-12-22","11:00:01","6.4","100","0","202.52","21.75","23.25","7.2","013.3","2428","Weather Station","allpress"
"05-12-22","12:00:01","7.4","98.5","0","251.32","22.35","25","7.2","013.4","2428","Weather Station","allpress"
"05-12-22","13:00:01","7.8","93.6","0","129.32","26.65","24","7.2","013.3","2428","Weather Station","allpress"
"05-12-22","14:00:01","7.2","96","0","97.6","24.98","11.5","7.2","013.2","2428","Weather Station","allpress"
"05-12-22","15:00:01","6.1","99.6","0","46.36","21.5","12.5","7.3","013.1","2428","Weather Station","allpress"
"05-12-22","16:00:01","5.9","100","0","0","22.6","10.75","7.3","013.1","2428","Weather Station","allpress"
"05-12-22","17:00:01","5.1","100","0","0","17.7","9","7.4","013.0","2428","Weather Station","allpress"
"05-12-22","18:00:01","5","100","0","0","22.4","11.5","7.4","013.0","2428","Weather Station","allpress"
"05-12-22","19:00:01","4.1","100","0","0","17.08","9","7.4","012.9","2428","Weather Station","allpress"
"05-12-22","20:00:01","3","100","0","0","16.9","19","7.4","012.9","2428","Weather Station","allpress"
"05-12-22","21:00:01","3.6","100","0","0","12","10","7.3","012.9","2428","Weather Station","allpress"
"05-12-22","22:00:01","3.4","100","0","0","6.65","5.75","7.3","012.8","2428","Weather Station","allpress"
"05-12-22","23:00:01","2.1","100","0","0","10","10","7.3","012.8","2428","Weather Station","allpress"
"06-12-22","00:00:01","2.1","100","0","0","10.18","8.25","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","01:00:01","3","100","0","0","13.03","10.75","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","02:00:01","2.6","100","0","0","14.23","7.5","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","03:00:01","3.2","100","0","0","13.05","7.5","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","04:00:01","3.4","100","0","0","15.2","12.5","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","05:00:01","2.4","100","0","0","14.4","12.5","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","06:00:01","1.2","100","0","0","11.9","12.5","7.2","012.7","2428","Weather Station","allpress"
"06-12-22","07:00:01","0.6","100","0","0","15.28","15","7.1","012.7","2428","Weather Station","allpress"
