"Local Date","Local Time","Air temp 1","rh","Rainfall (mm)","sp5 Light","Windspeed Average mph","Windspeed Gust Max mph","Soil temp2","Bat Volt","Serial No.","Label","Name"
"16-05-23","21:00:01","11.3","78.1","0","0","0","0","10.6","013.1","2428","Weather Station","allpress"
"16-05-23","22:00:01","10.5","86.7","0","0","0","0","10.6","013.1","2428","Weather Station","allpress"
"16-05-23","23:00:01","10.2","89.7","0","0","2.98","3.25","10.5","013.0","2428","Weather Station","allpress"
"17-05-23","00:00:01","10.3","93.9","0","0","8.9","5","10.4","013.0","2428","Weather Station","allpress"
"17-05-23","01:00:01","9.6","94.2","0","0","4.6","5.75","10.4","013.0","2428","Weather Station","allpress"
"17-05-23","02:00:01","7.7","96","0","0","9.03","5","10.4","013.0","2428","Weather Station","allpress"
"17-05-23","03:00:01","6.3","99.8","0","0","2.75","3.25","10.3","013.0","2428","Weather Station","allpress"
"17-05-23","04:00:01","5.6","100","0","0","7.53","5","10.3","012.9","2428","Weather Station","allpress"
"17-05-23","05:00:01","5.2","100","0","4.88","8.18","4","10.2","012.9","2428","Weather Station","allpress"
"17-05-23","06:00:01","5.9","100","0","217.16","3.93","4","10.2","013.7","2428","Weather Station","allpress"
"17-05-23","07:00:01","8.3","100","0","622.2","9.35","5","10.1","013.8","2428","Weather Station","allpress"
"17-05-23","08:00:01","10.2","93.9","0","856.44","11.2","5.75","10","013.8","2428","Weather Station","allpress"
"17-05-23","09:00:01","13.5","83.4","0","1293.2","5.95","5","10","013.8","2428","Weather Station","allpress"
"17-05-23","10:00:01","14.1","80.4","0","685.64","4.85","5.75","10","013.8","2428","Weather Station","allpress"
"17-05-23","11:00:01","15.4","73.2","0","805.2","6.28","5.75","10.1","013.8","2428","Weather Station","allpress"
"17-05-23","12:00:01","16.8","68.4","0","746.64","4.8","6.5","10.2","013.8","2428","Weather Station","allpress"
"17-05-23","13:00:01","17","64","0","839.36","6.95","6.5","10.2","013.8","2428","Weather Station","allpress"
"17-05-23","14:00:01","17.6","65.4","0","890.6","10.65","7.5","10.4","013.8","2428","Weather Station","allpress"
"17-05-23","15:00:01","14.7","70.3","0","285.48","13.25","8.25","10.5","013.8","2428","Weather Station","allpress"
"17-05-23","16:00:01","15.8","70","0","854","17.53","10","10.6","013.8","2428","Weather Station","allpress"
"17-05-23","17:00:01","15.4","68.4","0","334.28","16.98","9","10.7","013.8","2428","Weather Station","allpress"
"17-05-23","18:00:01","14.3","73.4","0","434.32","22.48","10","10.8","013.8","2428","Weather Station","allpress"
"17-05-23","19:00:01","13.1","75.2","0","200.08","20.9","10.75","10.8","013.8","2428","Weather Station","allpress"
"17-05-23","20:00:01","12","78.7","0","65.88","14.9","7.5","10.8","013.4","2428","Weather Station","allpress"
"17-05-23","21:00:01","10.7","82.8","0","0","13.73","7.5","10.8","013.1","2428","Weather Station","allpress"
"17-05-23","22:00:01","9.7","86.8","0","0","10.3","6.5","10.8","013.1","2428","Weather Station","allpress"
"17-05-23","23:00:01","8.7","93.1","0","0","8.08","5","10.8","013.0","2428","Weather Station","allpress"
"18-05-23","00:00:01","7.8","96.7","0","0","2","3.25","10.7","013.0","2428","Weather Station","allpress"
"18-05-23","01:00:01","7.1","100","0","0","0.08","1.5","10.7","013.0","2428","Weather Station","allpress"
"18-05-23","02:00:01","7.1","100","0","0","0.95","2.5","10.5","013.0","2428","Weather Station","allpress"
"18-05-23","03:00:01","7.3","100","0","0","3.6","4","10.4","013.0","2428","Weather Station","allpress"
"18-05-23","04:00:01","6.6","100","0","0","1.93","3.25","10.3","012.9","2428","Weather Station","allpress"
"18-05-23","05:00:01","6","100","0","2.44","0","0.75","10.2","012.9","2428","Weather Station","allpress"
"18-05-23","06:00:01","6.6","100","0","61","0","0","10.2","012.9","2428","Weather Station","allpress"
"18-05-23","07:00:01","8","100","0","139.08","4.18","5","10.1","013.5","2428","Weather Station","allpress"
"18-05-23","08:00:01","9.4","100","0","331.84","10.25","5.75","10.1","013.8","2428","Weather Station","allpress"
"18-05-23","09:00:01","10.9","90.8","0","512.4","13.18","6.5","10.1","013.8","2428","Weather Station","allpress"
"18-05-23","10:00:01","13.5","85.9","0","1124.84","13","6.5","10.1","013.8","2428","Weather Station","allpress"
"18-05-23","11:00:01","15.1","79.5","0","1295.64","15.95","8.25","10.2","013.8","2428","Weather Station","allpress"
"18-05-23","12:00:01","16.7","68.4","0","1161.44","13.18","9","10.2","013.8","2428","Weather Station","allpress"
"18-05-23","13:00:01","17.8","60.2","0","897.92","8.73","10","10.4","013.8","2428","Weather Station","allpress"
