,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,22-02-24,10:00:01,10.3,99.8,0,329.4,42.0,20.75,7.9,13.4,2428,Weather Station,allpress
1,22-02-24,11:00:01,5.5,100.0,1,180.56,42.5,22.5,8.0,13.2,2428,Weather Station,allpress
2,22-02-24,12:00:02,5.9,100.0,0,200.08,21.8,13.25,8.0,13.3,2428,Weather Station,allpress
3,22-02-24,13:00:01,5.7,100.0,2,78.08,5.75,5.75,8.0,13.1,2428,Weather Station,allpress
4,22-02-24,14:00:01,5.4,100.0,2,73.2,2.55,4.0,8.0,13.0,2428,Weather Station,allpress
5,22-02-24,15:00:02,5.3,100.0,2,73.2,6.68,5.75,7.9,13.0,2428,Weather Station,allpress
6,22-02-24,16:00:01,5.4,100.0,2,78.08,31.05,17.5,7.9,13.0,2428,Weather Station,allpress
7,22-02-24,17:00:01,3.8,100.0,0,7.32,52.98,30.75,7.8,12.8,2428,Weather Station,allpress
8,22-02-24,18:00:01,4.0,92.3,0,0.0,44.2,24.0,7.8,12.8,2428,Weather Station,allpress
9,22-02-24,19:00:01,4.0,97.8,0,0.0,32.58,17.5,7.6,12.8,2428,Weather Station,allpress
10,22-02-24,20:00:01,4.2,98.6,0,0.0,31.65,17.5,7.4,12.7,2428,Weather Station,allpress
11,22-02-24,21:00:01,3.4,95.1,0,0.0,27.75,15.0,7.3,12.7,2428,Weather Station,allpress
12,22-02-24,22:00:01,2.8,95.9,0,0.0,28.5,15.0,7.2,12.7,2428,Weather Station,allpress
13,22-02-24,23:00:01,2.3,99.5,0,0.0,25.8,13.25,7.1,12.7,2428,Weather Station,allpress
14,23-02-24,00:00:02,1.8,98.9,0,0.0,22.35,12.5,7.0,12.7,2428,Weather Station,allpress
15,23-02-24,01:00:01,1.8,100.0,0,0.0,24.0,11.5,6.8,12.7,2428,Weather Station,allpress
16,23-02-24,02:00:01,1.5,100.0,0,0.0,20.48,10.75,6.7,12.7,2428,Weather Station,allpress
17,23-02-24,03:00:01,2.1,100.0,0,0.0,20.75,11.5,6.6,12.7,2428,Weather Station,allpress
18,23-02-24,04:00:01,2.7,100.0,0,0.0,19.53,10.75,6.6,12.7,2428,Weather Station,allpress
19,23-02-24,05:00:01,2.5,100.0,1,0.0,18.45,10.75,6.5,12.7,2428,Weather Station,allpress
20,23-02-24,06:00:01,2.7,100.0,0,0.0,17.35,13.25,6.4,12.7,2428,Weather Station,allpress
21,23-02-24,07:00:01,2.8,100.0,0,0.0,22.18,10.75,6.4,12.7,2428,Weather Station,allpress
22,23-02-24,08:00:01,2.7,100.0,0,175.68,22.23,11.5,6.3,13.0,2428,Weather Station,allpress
23,23-02-24,09:00:01,4.3,95.9,0,422.12,25.15,13.25,6.3,13.7,2428,Weather Station,allpress
24,23-02-24,10:00:01,5.9,88.1,0,624.64,33.78,17.5,6.2,13.7,2428,Weather Station,allpress
25,23-02-24,11:00:01,7.0,82.8,0,649.04,32.45,15.75,6.2,13.8,2428,Weather Station,allpress
26,23-02-24,12:00:01,8.3,79.6,0,1141.92,33.1,15.75,6.2,13.8,2428,Weather Station,allpress
27,23-02-24,13:00:01,7.6,78.9,0,590.48,32.3,15.75,6.3,13.8,2428,Weather Station,allpress
28,23-02-24,14:00:01,7.8,74.1,0,436.76,29.83,14.0,6.3,13.8,2428,Weather Station,allpress
29,23-02-24,15:00:01,7.3,79.2,0,275.72,24.98,12.5,6.4,13.8,2428,Weather Station,allpress
30,23-02-24,16:00:01,5.9,84.6,0,109.8,19.23,10.75,6.5,13.3,2428,Weather Station,allpress
31,23-02-24,17:00:01,5.8,84.0,0,14.64,5.65,10.75,6.5,13.1,2428,Weather Station,allpress
32,23-02-24,18:00:01,4.2,91.5,0,0.0,19.53,10.75,6.5,13.1,2428,Weather Station,allpress
33,23-02-24,19:00:01,3.7,99.7,0,0.0,12.5,10.0,6.5,13.0,2428,Weather Station,allpress
34,23-02-24,20:00:01,3.5,100.0,0,0.0,8.3,6.5,6.5,13.0,2428,Weather Station,allpress
35,23-02-24,21:00:01,3.4,100.0,0,0.0,0.0,0.0,6.5,13.0,2428,Weather Station,allpress
36,23-02-24,22:00:01,2.8,100.0,0,0.0,7.03,5.0,6.5,13.0,2428,Weather Station,allpress
37,23-02-24,23:00:01,3.0,100.0,0,0.0,9.08,5.75,6.5,12.9,2428,Weather Station,allpress
38,24-02-24,00:00:01,1.2,100.0,0,0.0,3.43,5.75,6.4,12.9,2428,Weather Station,allpress
39,24-02-24,01:00:01,0.0,100.0,0,0.0,0.0,0.0,6.4,12.9,2428,Weather Station,allpress
40,24-02-24,02:00:01,-0.1,100.0,0,0.0,2.15,5.75,6.3,12.9,2428,Weather Station,allpress
41,24-02-24,03:00:01,-0.5,100.0,0,0.0,0.75,3.25,6.2,12.9,2428,Weather Station,allpress
42,24-02-24,04:00:01,-1.1,100.0,0,0.0,2.08,6.5,6.1,12.8,2428,Weather Station,allpress
43,24-02-24,05:00:01,-1.2,100.0,0,0.0,0.93,3.25,5.9,12.8,2428,Weather Station,allpress
44,24-02-24,06:00:01,-1.4,100.0,0,0.0,0.0,1.5,5.9,12.8,2428,Weather Station,allpress
45,24-02-24,07:00:01,-1.5,100.0,0,4.88,1.4,4.0,5.8,12.8,2428,Weather Station,allpress
46,24-02-24,08:00:01,-0.2,100.0,0,217.16,2.1,4.0,5.6,13.3,2428,Weather Station,allpress
47,24-02-24,09:00:01,1.3,100.0,0,412.36,9.9,6.5,5.5,13.7,2428,Weather Station,allpress
48,24-02-24,10:00:01,1.7,100.0,0,422.12,12.85,6.5,5.5,13.8,2428,Weather Station,allpress
49,24-02-24,11:00:01,4.6,98.9,0,812.52,8.48,5.0,5.4,13.8,2428,Weather Station,allpress
50,24-02-24,12:00:01,6.2,89.2,0,875.96,10.85,5.75,5.4,13.8,2428,Weather Station,allpress
51,24-02-24,13:00:01,7.9,76.4,0,868.64,11.4,9.0,5.5,13.8,2428,Weather Station,allpress
52,24-02-24,14:00:01,8.5,70.2,0,758.84,12.65,7.5,5.6,13.8,2428,Weather Station,allpress
53,24-02-24,15:00:01,9.0,64.8,0,553.88,12.5,9.0,5.7,13.8,2428,Weather Station,allpress
54,24-02-24,16:00:01,9.2,63.4,0,324.52,5.25,5.0,5.8,13.8,2428,Weather Station,allpress
55,24-02-24,17:00:01,6.9,77.9,0,41.48,5.58,5.0,5.9,13.3,2428,Weather Station,allpress
56,24-02-24,18:00:01,5.2,84.3,0,0.0,0.0,0.0,5.9,13.1,2428,Weather Station,allpress
57,24-02-24,19:00:01,3.5,97.1,0,0.0,0.0,0.0,5.9,13.0,2428,Weather Station,allpress
58,24-02-24,20:00:01,2.1,100.0,0,0.0,0.0,0.0,5.9,13.0,2428,Weather Station,allpress
59,24-02-24,21:00:01,1.8,100.0,0,0.0,0.6,4.0,5.8,13.0,2428,Weather Station,allpress
60,24-02-24,22:00:01,1.1,100.0,0,0.0,0.28,2.5,5.7,13.0,2428,Weather Station,allpress
61,24-02-24,23:00:01,0.5,100.0,0,0.0,0.0,0.0,5.5,12.9,2428,Weather Station,allpress
62,25-02-24,00:00:01,0.5,100.0,0,0.0,0.43,2.5,5.4,12.9,2428,Weather Station,allpress
63,25-02-24,01:00:01,-0.2,100.0,0,0.0,0.0,0.0,5.3,12.9,2428,Weather Station,allpress
64,25-02-24,02:00:01,-0.7,100.0,0,0.0,0.0,0.75,5.2,12.9,2428,Weather Station,allpress
65,25-02-24,03:00:01,-1.8,100.0,0,0.0,0.0,0.0,5.1,12.9,2428,Weather Station,allpress
66,25-02-24,04:00:01,-1.9,100.0,0,0.0,0.0,0.0,5.0,12.8,2428,Weather Station,allpress
67,25-02-24,05:00:01,-1.4,100.0,0,0.0,0.4,2.5,4.9,12.8,2428,Weather Station,allpress
68,25-02-24,06:00:01,-1.8,100.0,0,0.0,0.0,0.75,4.8,12.8,2428,Weather Station,allpress
69,25-02-24,07:00:01,-2.4,100.0,0,7.32,0.0,0.0,4.7,12.8,2428,Weather Station,allpress
70,25-02-24,08:00:01,0.1,100.0,0,146.4,4.23,4.0,4.6,13.3,2428,Weather Station,allpress
71,25-02-24,09:00:01,2.5,100.0,0,451.4,12.48,7.5,4.5,13.7,2428,Weather Station,allpress
72,25-02-24,10:00:01,1.7,100.0,0,314.76,23.33,11.5,4.4,13.7,2428,Weather Station,allpress
73,25-02-24,11:00:01,5.9,100.0,0,319.64,19.4,10.0,4.4,13.8,2428,Weather Station,allpress
74,25-02-24,12:00:01,7.2,86.2,0,778.36,27.43,11.5,4.4,13.8,2428,Weather Station,allpress
75,25-02-24,13:00:01,8.8,82.9,0,617.32,32.73,15.75,4.4,13.8,2428,Weather Station,allpress
76,25-02-24,14:00:01,8.4,76.0,0,334.28,34.43,15.75,4.5,13.8,2428,Weather Station,allpress
77,25-02-24,15:00:01,7.9,80.6,0,217.16,37.68,16.5,4.7,13.8,2428,Weather Station,allpress
78,25-02-24,16:00:01,5.8,91.8,0,46.36,34.0,16.5,4.8,13.1,2428,Weather Station,allpress
79,25-02-24,17:00:01,5.6,98.2,1,12.2,37.65,15.75,4.9,13.1,2428,Weather Station,allpress
80,25-02-24,18:00:01,5.6,97.4,0,0.0,33.93,16.5,5.0,13.0,2428,Weather Station,allpress
81,25-02-24,19:00:01,5.3,96.8,0,0.0,33.7,15.75,5.1,13.0,2428,Weather Station,allpress
82,25-02-24,20:00:01,4.5,99.1,0,0.0,36.48,17.5,5.1,13.0,2428,Weather Station,allpress
83,25-02-24,21:00:01,4.3,96.5,0,0.0,43.1,22.5,5.2,13.0,2428,Weather Station,allpress
