,Local Date,Local Time,Air temp 1,rh,Rainfall (mm),sp5 Light,Windspeed Average mph,Windspeed Gust Max mph,Soil temp2,Bat Volt,Serial No.,Label,Name
0,03-11-23,19:00:01,8.4,100.0,0,0.0,6.05,5.75,10.2,13.1,2428,Weather Station,allpress
1,03-11-23,20:00:01,7.1,100.0,0,0.0,4.78,6.5,10.2,13.1,2428,Weather Station,allpress
2,03-11-23,21:00:01,6.2,100.0,0,0.0,3.6,7.5,10.2,13.1,2428,Weather Station,allpress
3,03-11-23,22:00:01,5.6,100.0,0,0.0,4.2,7.5,10.2,13.0,2428,Weather Station,allpress
4,03-11-23,23:00:01,5.9,100.0,0,0.0,6.5,7.5,10.2,13.0,2428,Weather Station,allpress
5,04-11-23,00:00:01,5.9,100.0,0,0.0,10.03,10.0,10.2,13.0,2428,Weather Station,allpress
6,04-11-23,01:00:01,5.4,100.0,0,0.0,4.1,5.75,10.1,13.0,2428,Weather Station,allpress
7,04-11-23,02:00:01,5.2,100.0,0,0.0,4.08,6.5,10.1,13.0,2428,Weather Station,allpress
8,04-11-23,03:00:01,5.0,100.0,0,0.0,6.23,5.75,10.0,13.0,2428,Weather Station,allpress
9,04-11-23,04:00:01,4.3,100.0,0,0.0,6.05,10.0,10.0,13.0,2428,Weather Station,allpress
10,04-11-23,05:00:01,4.1,100.0,0,0.0,6.98,6.5,10.0,12.9,2428,Weather Station,allpress
11,04-11-23,06:00:01,4.1,100.0,0,0.0,6.65,6.5,9.9,12.9,2428,Weather Station,allpress
12,04-11-23,07:00:01,4.0,100.0,0,2.44,13.2,9.0,9.9,12.9,2428,Weather Station,allpress
13,04-11-23,08:00:01,5.3,100.0,0,39.04,17.8,10.0,9.8,12.9,2428,Weather Station,allpress
14,04-11-23,09:00:01,6.6,100.0,0,53.68,23.93,11.5,9.8,12.9,2428,Weather Station,allpress
15,04-11-23,10:00:01,7.0,100.0,2,58.56,20.03,14.0,9.8,12.9,2428,Weather Station,allpress
16,04-11-23,11:00:01,7.5,100.0,0,265.96,24.58,16.5,9.8,13.2,2428,Weather Station,allpress
17,04-11-23,12:00:01,7.9,100.0,1,158.6,37.58,18.25,9.8,13.2,2428,Weather Station,allpress
18,04-11-23,13:00:01,8.2,100.0,0,129.32,34.6,18.25,9.8,13.2,2428,Weather Station,allpress
19,04-11-23,14:00:01,9.2,100.0,0,100.04,13.95,10.0,9.8,13.2,2428,Weather Station,allpress
20,04-11-23,15:00:01,9.4,100.0,0,43.92,2.4,6.5,9.9,13.1,2428,Weather Station,allpress
21,04-11-23,16:00:01,8.9,100.0,3,41.48,8.98,11.5,9.9,13.1,2428,Weather Station,allpress
22,04-11-23,17:00:01,8.6,100.0,1,0.0,6.35,7.5,10.0,13.0,2428,Weather Station,allpress
23,04-11-23,18:00:01,8.2,100.0,4,0.0,3.3,8.25,10.0,12.9,2428,Weather Station,allpress
24,04-11-23,19:00:01,7.3,100.0,0,0.0,0.25,3.25,10.0,12.9,2428,Weather Station,allpress
25,04-11-23,20:00:01,6.9,100.0,0,0.0,1.98,5.0,10.0,12.9,2428,Weather Station,allpress
26,04-11-23,21:00:01,6.1,100.0,0,0.0,0.75,4.0,9.9,12.9,2428,Weather Station,allpress
27,04-11-23,22:00:01,5.5,100.0,0,0.0,0.05,2.5,9.9,12.9,2428,Weather Station,allpress
